"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 11, 2016","34.15","34.15","34.15","34.15","-","0.00%"
"Feb 10, 2016","34.15","34.15","34.15","34.15","-","0.00%"
"Feb 09, 2016","34.15","34.15","34.15","34.15","-","0.00%"
"Feb 08, 2016","34.15","34.15","34.15","34.15","-","-0.73%"
"Feb 05, 2016","34.40","34.40","34.40","34.40","-","-0.15%"
"Feb 04, 2016","34.45","34.45","34.45","34.45","-","0.00%"
"Feb 03, 2016","34.45","34.45","34.45","34.45","-","-0.14%"
"Feb 02, 2016","34.50","34.50","34.50","34.50","-","-0.29%"
"Feb 01, 2016","34.60","34.60","34.60","34.60","-","-0.14%"
"Jan 29, 2016","34.65","34.65","34.65","34.65","-","-0.29%"
"Jan 28, 2016","34.75","34.75","34.75","34.75","-","0.00%"
"Jan 27, 2016","34.75","34.75","34.75","34.75","-","0.00%"
"Jan 26, 2016","34.75","34.75","34.75","34.75","-","-0.43%"
"Jan 25, 2016","34.90","34.90","34.90","34.90","-","0.43%"
"Jan 22, 2016","34.75","34.75","34.75","34.75","-","0.00%"
"Jan 21, 2016","34.75","34.75","34.75","34.75","-","0.00%"
"Jan 20, 2016","34.75","34.75","34.75","34.75","-","-0.29%"
"Jan 19, 2016","34.85","34.85","34.85","34.85","-","0.29%"
"Jan 15, 2016","34.75","34.75","34.75","34.75","-","0.00%"
"Jan 14, 2016","34.75","34.75","34.75","34.75","-","0.00%"
"Jan 13, 2016","34.75","34.75","34.75","34.75","-","0.72%"
"Jan 12, 2016","34.50","34.50","34.50","34.50","-","0.00%"
"Jan 11, 2016","34.50","34.50","34.50","34.50","-","0.00%"
"Jan 08, 2016","34.50","34.50","34.50","34.50","-","0.00%"
"Jan 07, 2016","34.50","34.50","34.50","34.50","-","-1.43%"
"Jan 06, 2016","35.00","35.00","35.00","35.00","-","0.00%"
"Jan 05, 2016","35.00","35.00","35.00","35.00","-","1.60%"
"Jan 04, 2016","34.45","34.45","34.45","34.45","-","0.15%"
"Dec 31, 2015","34.40","34.40","34.40","34.40","-","0.00%"
"Dec 30, 2015","34.40","34.40","34.40","34.40","-","-0.15%"
"Dec 29, 2015","34.45","34.45","34.45","34.45","-","0.58%"
"Dec 28, 2015","34.25","34.25","34.25","34.25","-","0.00%"
"Dec 24, 2015","34.25","34.25","34.25","34.25","-","0.00%"
"Dec 23, 2015","34.25","34.25","34.25","34.25","-","1.48%"
"Dec 22, 2015","33.75","33.75","33.75","33.75","-","0.75%"
"Dec 21, 2015","33.50","33.50","33.50","33.50","-","-0.74%"
"Dec 18, 2015","33.75","33.75","33.75","33.75","-","-4.26%"
"Dec 17, 2015","35.25","35.25","35.25","35.25","-","0.00%"
"Dec 16, 2015","35.25","35.25","35.25","35.25","-","-1.81%"
"Dec 15, 2015","35.90","35.90","35.90","35.90","-","-0.69%"
"Dec 14, 2015","36.15","36.15","36.15","36.15","-","0.00%"
"Dec 11, 2015","36.15","36.15","36.15","36.15","-","0.00%"
"Dec 10, 2015","36.15","36.15","36.15","36.15","-","0.00%"
"Dec 09, 2015","36.15","36.15","36.15","36.15","-","0.28%"
"Dec 08, 2015","36.05","36.05","36.05","36.05","-","-0.14%"
"Dec 07, 2015","36.10","36.10","36.10","36.10","-","0.00%"
"Dec 04, 2015","36.10","36.10","36.10","36.10","-","0.00%"
"Dec 03, 2015","36.10","36.10","36.10","36.10","-","0.00%"
"Dec 02, 2015","36.10","36.10","36.10","36.10","-","0.00%"
"Dec 01, 2015","36.10","36.10","36.10","36.10","0.28K","0.00%"
"Nov 30, 2015","36.10","36.10","36.10","36.10","-","0.00%"
"Nov 27, 2015","36.10","36.10","36.10","36.10","-","0.00%"
"Nov 25, 2015","36.10","36.10","36.10","36.10","-","0.00%"
"Nov 24, 2015","36.10","36.10","36.10","36.10","-","0.00%"
"Nov 23, 2015","36.10","36.10","36.10","36.10","-","0.00%"
"Nov 20, 2015","36.10","36.10","36.10","36.10","-","0.00%"
"Nov 19, 2015","36.10","36.10","36.10","36.10","-","0.00%"
"Nov 18, 2015","36.10","36.10","36.10","36.10","-","0.28%"
"Nov 17, 2015","36.00","36.00","36.00","36.00","-","0.00%"
"Nov 16, 2015","36.00","36.00","36.00","36.00","-","0.00%"
"Nov 13, 2015","36.00","36.00","36.00","36.00","-","0.00%"
"Nov 12, 2015","36.00","36.00","36.00","36.00","-","0.00%"
"Nov 11, 2015","36.00","36.00","36.00","36.00","-","0.00%"
"Nov 10, 2015","36.00","36.00","36.00","36.00","-","0.00%"
"Nov 09, 2015","36.00","36.00","36.00","36.00","-","0.00%"
"Nov 06, 2015","36.00","36.00","36.00","36.00","-","0.00%"
"Nov 05, 2015","36.00","36.00","36.00","36.00","-","0.00%"
"Nov 04, 2015","36.00","36.00","36.00","36.00","-","0.00%"
"Nov 03, 2015","36.00","36.00","36.00","36.00","-","0.70%"
"Nov 02, 2015","35.75","35.75","35.75","35.75","-","0.99%"
"Oct 30, 2015","35.40","35.40","35.40","35.40","-","-0.28%"
"Oct 29, 2015","35.50","35.50","35.50","35.50","-","-0.56%"
"Oct 28, 2015","35.70","35.70","35.70","35.70","-","-0.97%"
"Oct 27, 2015","36.05","36.05","36.05","36.05","-","-1.23%"
"Oct 26, 2015","36.50","36.50","36.50","36.50","-","-0.68%"
"Oct 23, 2015","36.75","36.75","36.75","36.75","-","-0.68%"
"Oct 22, 2015","37.00","37.00","37.00","37.00","-","-1.60%"
"Oct 21, 2015","37.60","37.60","37.60","37.60","-","-0.13%"
"Oct 20, 2015","37.65","37.65","37.65","37.65","-","0.00%"
"Oct 19, 2015","37.65","37.65","37.65","37.65","-","-0.26%"
"Oct 16, 2015","37.75","37.75","37.75","37.75","-","-0.13%"
"Oct 15, 2015","37.80","37.80","37.80","37.80","-","-0.26%"
"Oct 14, 2015","37.90","37.90","37.90","37.90","-","0.00%"
"Oct 13, 2015","37.90","37.90","37.90","37.90","-","-0.26%"
"Oct 12, 2015","38.00","38.00","38.00","38.00","-","1.88%"
"Oct 09, 2015","37.30","37.30","37.30","37.30","-","0.00%"
"Oct 08, 2015","37.30","37.30","37.30","37.30","-","0.67%"
"Oct 07, 2015","37.05","37.05","37.05","37.05","-","0.14%"
"Oct 06, 2015","37.00","37.00","37.00","37.00","-","0.00%"
"Oct 05, 2015","37.00","37.00","37.00","37.00","-","0.54%"
"Oct 02, 2015","36.80","36.80","36.80","36.80","-","0.96%"
"Oct 01, 2015","36.45","36.45","36.45","36.45","-","-0.55%"
"Sep 30, 2015","36.65","36.65","36.65","36.65","-","0.00%"
"Sep 29, 2015","36.65","36.65","36.65","36.65","-","0.41%"
"Sep 28, 2015","36.50","36.50","36.50","36.50","-","-1.35%"
"Sep 25, 2015","37.00","37.00","37.00","37.00","-","-0.67%"
"Sep 24, 2015","37.25","37.25","37.25","37.25","-","0.00%"
"Sep 23, 2015","37.25","37.25","37.25","37.25","-","0.00%"
"Sep 22, 2015","37.25","37.25","37.25","37.25","-","0.00%"
"Sep 21, 2015","37.25","37.25","37.25","37.25","-","0.00%"
"Sep 18, 2015","37.25","37.25","37.25","37.25","-","0.00%"
"Sep 17, 2015","37.25","37.25","37.25","37.25","-","0.00%"
"Sep 16, 2015","37.25","37.25","37.25","37.25","-","0.27%"
"Sep 15, 2015","37.15","37.15","37.15","37.15","-","-0.27%"
"Sep 14, 2015","37.25","37.25","37.25","37.25","-","0.00%"
"Sep 11, 2015","37.25","37.25","37.25","37.25","-","0.00%"
"Sep 10, 2015","37.25","37.25","37.25","37.25","-","0.13%"
"Sep 09, 2015","37.20","37.20","37.20","37.20","-","0.00%"
"Sep 08, 2015","37.20","37.20","37.20","37.20","-","0.00%"
"Sep 04, 2015","37.20","37.20","37.20","37.20","-","0.68%"
"Sep 03, 2015","36.95","36.95","36.95","36.95","-","0.00%"
"Sep 02, 2015","36.95","36.95","36.95","36.95","-","0.00%"
"Sep 01, 2015","36.95","36.95","36.95","36.95","-","0.54%"
"Aug 31, 2015","36.75","36.75","36.75","36.75","-","-0.41%"
"Aug 28, 2015","36.90","36.90","36.90","36.90","-","0.00%"
"Aug 27, 2015","36.90","36.90","36.90","36.90","-","0.00%"
"Aug 26, 2015","36.90","36.90","36.90","36.90","-","0.68%"
"Aug 25, 2015","36.65","36.65","36.65","36.65","-","0.41%"
"Aug 24, 2015","36.50","36.50","36.50","36.50","-","0.27%"
"Aug 21, 2015","36.40","36.40","36.40","36.40","-","0.00%"
"Aug 20, 2015","36.40","36.40","36.40","36.40","-","0.00%"
"Aug 19, 2015","36.40","36.40","36.40","36.40","-","0.00%"
"Aug 18, 2015","36.40","36.40","36.40","36.40","-","0.00%"
"Aug 17, 2015","36.40","36.40","36.40","36.40","-","0.00%"
"Aug 14, 2015","36.40","36.40","36.40","36.40","-","0.00%"
"Aug 13, 2015","36.40","36.40","36.40","36.40","-","0.00%"
"Aug 12, 2015","36.40","36.40","36.40","36.40","-","1.11%"
"Aug 11, 2015","36.00","36.00","36.00","36.00","-","2.13%"
"Aug 10, 2015","35.25","35.25","35.25","35.25","-","0.00%"
"Aug 07, 2015","35.25","35.25","35.25","35.25","-","0.00%"
"Aug 06, 2015","35.25","35.25","35.25","35.25","-","0.00%"
"Aug 05, 2015","35.25","35.25","35.25","35.25","-","0.00%"
"Aug 04, 2015","35.25","35.25","35.25","35.25","-","0.00%"
"Aug 03, 2015","35.25","35.25","35.25","35.25","-","0.00%"
"Jul 31, 2015","35.25","35.25","35.25","35.25","-","-2.08%"
"Jul 30, 2015","36.00","36.00","36.00","36.00","-","0.00%"
"Jul 29, 2015","36.00","36.00","36.00","36.00","-","0.00%"
"Jul 28, 2015","36.00","36.00","36.00","36.00","-","-0.41%"
"Jul 27, 2015","36.15","36.15","36.15","36.15","-","0.00%"
"Jul 24, 2015","36.15","36.15","36.15","36.15","-","-0.28%"
"Jul 23, 2015","36.25","36.25","36.25","36.25","-","-0.41%"
"Jul 22, 2015","36.40","36.40","36.40","36.40","-","0.00%"
"Jul 21, 2015","36.40","36.40","36.40","36.40","-","0.00%"
"Jul 20, 2015","36.40","36.40","36.40","36.40","-","0.00%"
"Jul 17, 2015","36.40","36.40","36.40","36.40","-","0.41%"
"Jul 16, 2015","36.25","36.25","36.25","36.25","-","0.00%"
"Jul 15, 2015","36.25","36.25","36.25","36.25","-","0.00%"
"Jul 14, 2015","36.25","36.25","36.25","36.25","-","0.00%"
"Jul 13, 2015","36.25","36.25","36.25","36.25","-","0.00%"
"Jul 10, 2015","36.25","36.25","36.25","36.25","-","0.00%"
"Jul 09, 2015","36.25","36.25","36.25","36.25","-","-0.14%"
"Jul 08, 2015","36.30","36.30","36.30","36.30","-","0.00%"
"Jul 07, 2015","36.30","36.30","36.30","36.30","-","0.00%"
"Jul 06, 2015","36.30","36.30","36.30","36.30","-","0.00%"
"Jul 02, 2015","36.30","36.30","36.30","36.30","-","0.14%"
"Jul 01, 2015","36.25","36.25","36.25","36.25","-","1.40%"
"Jun 30, 2015","35.75","35.75","35.75","35.75","-","-2.72%"
"Jun 29, 2015","36.75","36.75","36.75","36.75","-","0.00%"
"Jun 26, 2015","36.75","36.75","36.75","36.75","-","0.00%"
"Jun 25, 2015","36.75","36.75","36.75","36.75","-","0.00%"
"Jun 24, 2015","36.75","36.75","36.75","36.75","-","0.00%"
"Jun 23, 2015","36.75","36.75","36.75","36.75","0.28K","0.00%"
"Jun 22, 2015","36.75","36.75","36.75","36.75","-","0.00%"
"Jun 19, 2015","36.75","36.75","36.75","36.75","-","0.00%"
"Jun 18, 2015","36.75","36.75","36.75","36.75","-","0.00%"
"Jun 17, 2015","36.75","36.75","36.75","36.75","-","0.68%"
"Jun 16, 2015","36.50","36.50","36.50","36.50","-","0.00%"
"Jun 15, 2015","36.50","36.50","36.50","36.50","-","0.69%"
"Jun 12, 2015","36.25","36.25","36.25","36.25","-","0.00%"
"Jun 11, 2015","36.25","36.25","36.25","36.25","-","0.69%"
"Jun 10, 2015","36.00","36.00","36.00","36.00","-","0.00%"
"Jun 09, 2015","36.00","36.00","36.00","36.00","-","0.28%"
"Jun 08, 2015","35.90","35.90","35.90","35.90","-","0.00%"
"Jun 05, 2015","35.90","35.90","35.90","35.90","-","0.00%"
"Jun 04, 2015","35.90","35.90","35.90","35.90","-","0.70%"
"Jun 03, 2015","35.65","35.65","35.65","35.65","-","0.28%"
"Jun 02, 2015","35.55","35.55","35.55","35.55","-","0.42%"
"Jun 01, 2015","35.40","35.40","35.40","35.40","-","0.85%"
"May 29, 2015","35.10","35.10","35.10","35.10","-","0.29%"
"May 28, 2015","35.00","35.00","35.00","35.00","-","0.00%"
"May 27, 2015","35.00","35.00","35.00","35.00","-","-0.43%"
"May 26, 2015","35.15","35.15","35.15","35.15","-","-0.28%"
"May 22, 2015","35.25","35.25","35.25","35.25","-","0.00%"
"May 21, 2015","35.25","35.25","35.25","35.25","-","0.00%"
"May 20, 2015","35.25","35.25","35.25","35.25","-","0.00%"
"May 19, 2015","35.25","35.25","35.25","35.25","-","-1.40%"
"May 18, 2015","35.75","35.75","35.75","35.75","-","0.00%"
"May 15, 2015","35.75","35.75","35.75","35.75","-","0.00%"
"May 14, 2015","35.75","35.75","35.75","35.75","-","-0.69%"
"May 13, 2015","36.00","36.00","36.00","36.00","-","0.00%"
"May 12, 2015","36.00","36.00","36.00","36.00","-","0.00%"
"May 11, 2015","36.00","36.00","36.00","36.00","-","-1.23%"
"May 08, 2015","36.45","36.45","36.45","36.45","-","-0.82%"
"May 07, 2015","36.75","36.75","36.75","36.75","-","0.82%"
"May 06, 2015","36.45","36.45","36.45","36.45","-","1.96%"
"May 05, 2015","35.75","35.75","35.75","35.75","-","0.14%"
"May 04, 2015","35.70","35.70","35.70","35.70","-","0.14%"
"May 01, 2015","35.65","35.65","35.65","35.65","-","-3.65%"
"Apr 30, 2015","37.00","37.00","37.00","37.00","-","-2.37%"
"Apr 29, 2015","37.90","37.90","37.90","37.90","-","-0.26%"
"Apr 28, 2015","38.00","38.00","38.00","38.00","-","-0.39%"
"Apr 27, 2015","38.15","38.15","38.15","38.15","-","-0.65%"
"Apr 24, 2015","38.40","38.40","38.40","38.40","-","-1.29%"
"Apr 23, 2015","38.90","38.90","38.90","38.90","-","0.00%"
"Apr 22, 2015","38.90","38.90","38.90","38.90","-","0.00%"
"Apr 21, 2015","38.90","38.90","38.90","38.90","-","0.00%"
"Apr 20, 2015","38.90","38.90","38.90","38.90","-","0.00%"
"Apr 17, 2015","38.90","38.90","38.90","38.90","-","-0.26%"
"Apr 16, 2015","39.00","39.00","39.00","39.00","-","0.00%"
"Apr 15, 2015","39.00","39.00","39.00","39.00","-","0.00%"
"Apr 14, 2015","39.00","39.00","39.00","39.00","-","-0.38%"
"Apr 13, 2015","39.15","39.15","39.15","39.15","-","-0.13%"
"Apr 10, 2015","39.20","39.20","39.20","39.20","-","-0.13%"
"Apr 09, 2015","39.25","39.25","39.25","39.25","-","0.00%"
"Apr 08, 2015","39.25","39.25","39.25","39.25","-","0.00%"
"Apr 07, 2015","39.25","39.25","39.25","39.25","-","0.00%"
"Apr 06, 2015","39.25","39.25","39.25","39.25","-","-0.51%"
"Apr 03, 2015","39.45","39.45","39.45","39.45","-","0.00%"
"Apr 02, 2015","39.45","39.45","39.45","39.45","-","-0.13%"
"Apr 01, 2015","39.50","39.50","39.50","39.50","-","0.00%"
"Mar 31, 2015","39.50","39.50","39.50","39.50","-","0.25%"
"Mar 30, 2015","39.40","39.40","39.40","39.40","-","0.00%"
"Mar 27, 2015","39.40","39.40","39.40","39.40","-","-0.25%"
"Mar 26, 2015","39.50","39.50","39.50","39.50","-","0.00%"
"Mar 25, 2015","39.50","39.50","39.50","39.50","-","0.00%"
"Mar 24, 2015","39.50","39.50","39.50","39.50","-","0.00%"
"Mar 23, 2015","39.50","39.50","39.50","39.50","-","0.64%"
"Mar 20, 2015","39.25","39.25","39.25","39.25","-","-2.24%"
"Mar 19, 2015","40.15","40.15","40.15","40.15","-","1.01%"
"Mar 18, 2015","39.75","39.75","39.75","39.75","-","0.76%"
"Mar 17, 2015","39.45","39.45","39.45","39.45","-","-0.13%"
"Mar 16, 2015","39.50","39.50","39.50","39.50","-","0.64%"
"Mar 13, 2015","39.25","39.25","39.25","39.25","-","-0.38%"
"Mar 12, 2015","39.40","39.40","39.40","39.40","-","0.00%"
"Mar 11, 2015","39.40","39.40","39.40","39.40","-","-0.25%"
"Mar 10, 2015","39.50","39.50","39.50","39.50","-","0.00%"
"Mar 09, 2015","39.50","39.50","39.50","39.50","-","-0.38%"
"Mar 06, 2015","39.65","39.65","39.65","39.65","-","0.00%"
"Mar 05, 2015","39.65","39.65","39.65","39.65","-","0.00%"
"Mar 04, 2015","39.65","39.65","39.65","39.65","-","0.38%"
"Mar 03, 2015","39.50","39.50","39.50","39.50","-","1.28%"
"Mar 02, 2015","39.00","39.00","39.00","39.00","-","0.65%"
"Feb 27, 2015","38.75","38.75","38.75","38.75","-","0.13%"
"Feb 26, 2015","38.70","38.70","38.70","38.70","-","-0.13%"
"Feb 25, 2015","38.75","38.75","38.75","38.75","-","0.00%"
"Feb 24, 2015","38.75","38.75","38.75","38.75","-","0.65%"
"Feb 23, 2015","38.50","38.50","38.50","38.50","-","0.26%"
"Feb 20, 2015","38.40","38.40","38.40","38.40","-","0.00%"
"Feb 19, 2015","38.40","38.40","38.40","38.40","-","0.00%"
"Feb 18, 2015","38.40","38.40","38.40","38.40","-","0.00%"
"Feb 17, 2015","38.40","38.40","38.40","38.40","-","1.05%"
"Feb 13, 2015","38.00","38.00","38.00","38.00","-","0.66%"
"Feb 12, 2015","37.75","37.75","37.75","37.75","-","-0.66%"
"Feb 11, 2015","38.00","38.00","38.00","38.00","-","-0.52%"
"Feb 10, 2015","38.20","38.20","38.20","38.20","-","0.00%"
"Feb 09, 2015","38.20","38.20","38.20","38.20","-","0.00%"
"Feb 06, 2015","38.20","38.20","38.20","38.20","-","0.00%"
"Feb 05, 2015","38.20","38.20","38.20","38.20","-","0.53%"
"Feb 04, 2015","38.00","38.00","38.00","38.00","-","1.20%"
"Feb 03, 2015","37.55","37.55","37.55","37.55","-","0.27%"
"Feb 02, 2015","37.45","37.45","37.45","37.45","-","0.54%"
"Jan 30, 2015","37.25","37.25","37.25","37.25","-","-0.53%"
"Jan 29, 2015","37.45","37.45","37.45","37.45","-","0.40%"
"Jan 28, 2015","37.30","37.30","37.30","37.30","-","0.40%"
"Jan 27, 2015","37.15","37.15","37.15","37.15","-","0.00%"
"Jan 26, 2015","37.15","37.15","37.15","37.15","-","0.41%"
"Jan 23, 2015","37.00","37.00","37.00","37.00","-","0.68%"
"Jan 22, 2015","36.75","36.75","36.75","36.75","0.09K","0.68%"
"Jan 21, 2015","36.50","36.50","36.50","36.50","-","0.00%"
"Jan 20, 2015","36.50","36.50","36.50","36.50","-","0.00%"
"Jan 16, 2015","36.50","36.50","36.50","36.50","-","0.00%"
"Jan 15, 2015","36.50","36.50","36.50","36.50","-","2.10%"
"Jan 14, 2015","35.75","35.75","35.75","35.75","-","0.28%"
"Jan 13, 2015","35.65","35.65","35.65","35.65","-","0.56%"
"Jan 12, 2015","35.45","35.45","35.45","35.45","-","0.14%"
"Jan 09, 2015","35.40","35.40","35.40","35.40","-","0.43%"
"Jan 08, 2015","35.25","35.25","35.25","35.25","-","0.00%"
"Jan 07, 2015","35.25","35.25","35.25","35.25","-","0.14%"
"Jan 06, 2015","35.20","35.20","35.20","35.20","-","0.14%"
"Jan 05, 2015","35.15","35.15","35.15","35.15","-","-0.28%"
"Jan 02, 2015","35.25","35.25","35.25","35.25","-","0.00%"
"Dec 31, 2014","35.25","35.25","35.25","35.25","-","-0.70%"
"Dec 30, 2014","35.50","35.50","35.50","35.50","-","-0.56%"
"Dec 29, 2014","35.70","35.70","35.70","35.70","-","-1.92%"
"Dec 26, 2014","36.40","36.40","36.40","36.40","-","0.00%"
"Dec 24, 2014","36.40","36.40","36.40","36.40","-","0.00%"
"Dec 23, 2014","36.40","36.40","36.40","36.40","0.18K","0.00%"
"Dec 22, 2014","36.40","36.40","36.40","36.40","-","-0.95%"
"Dec 19, 2014","36.75","36.75","36.75","36.75","-","0.00%"
"Dec 18, 2014","36.75","36.75","36.75","36.75","-","0.00%"
"Dec 17, 2014","36.75","36.75","36.75","36.75","-","-1.34%"
"Dec 16, 2014","37.25","37.25","37.25","37.25","-","0.00%"
"Dec 15, 2014","37.25","37.25","37.25","37.25","-","0.00%"
"Dec 12, 2014","37.25","37.25","37.25","37.25","-","0.00%"
"Dec 11, 2014","37.25","37.25","37.25","37.25","-","-1.32%"
"Dec 10, 2014","37.75","37.75","37.75","37.75","-","0.00%"
"Dec 09, 2014","37.75","37.75","37.75","37.75","-","0.00%"
"Dec 08, 2014","37.75","37.75","37.75","37.75","-","-0.66%"
"Dec 05, 2014","38.00","38.00","38.00","38.00","-","-0.65%"
"Dec 04, 2014","38.25","38.25","38.25","38.25","-","0.00%"
"Dec 03, 2014","38.25","38.25","38.25","38.25","-","0.00%"
"Dec 02, 2014","38.25","38.25","38.25","38.25","-","-1.29%"
"Dec 01, 2014","38.75","38.75","38.75","38.75","-","-3.13%"
"Nov 28, 2014","40.00","40.00","40.00","40.00","-","0.00%"
"Nov 26, 2014","40.00","40.00","40.00","40.00","-","-1.23%"
"Nov 25, 2014","40.50","40.50","40.50","40.50","-","2.53%"
"Nov 24, 2014","39.50","39.50","39.50","39.50","-","3.27%"
"Nov 21, 2014","38.25","38.25","38.25","38.25","-","-7.83%"
"Nov 20, 2014","41.50","41.50","41.50","41.50","-","-1.31%"
"Nov 19, 2014","42.05","42.05","42.05","42.05","0.09K","-2.55%"
"Nov 18, 2014","43.15","43.15","43.15","43.15","-","-1.93%"
"Nov 17, 2014","44.00","44.00","44.00","44.00","-","1.15%"
"Nov 14, 2014","43.50","43.50","43.50","43.50","-","1.16%"
"Nov 13, 2014","43.00","43.00","43.00","43.00","-","2.38%"
"Nov 12, 2014","42.00","42.00","42.00","42.00","-","0.24%"
"Nov 11, 2014","41.90","41.90","41.90","41.90","-","0.36%"
"Nov 10, 2014","41.75","41.75","41.75","41.75","-","1.83%"
"Nov 07, 2014","41.00","41.00","41.00","41.00","-","5.13%"
"Nov 06, 2014","39.00","39.00","39.00","39.00","-","3.72%"
"Nov 05, 2014","37.60","37.60","37.60","37.60","-","1.21%"
"Nov 04, 2014","37.15","37.15","37.15","37.15","-","1.09%"
"Nov 03, 2014","36.75","36.75","36.75","36.75","-","0.96%"
"Oct 31, 2014","36.40","36.40","36.40","36.40","-","-1.62%"
"Oct 30, 2014","37.00","37.00","37.00","37.00","-","0.00%"
"Oct 29, 2014","37.00","37.00","37.00","37.00","-","0.82%"
"Oct 28, 2014","36.70","36.70","36.70","36.70","-","0.55%"
"Oct 27, 2014","36.50","36.50","36.50","36.50","-","0.97%"
"Oct 24, 2014","36.15","36.15","36.15","36.15","-","0.42%"
"Oct 23, 2014","36.00","36.00","36.00","36.00","-","0.00%"
"Oct 22, 2014","36.00","36.00","36.00","36.00","-","0.70%"
"Oct 21, 2014","35.75","35.75","35.75","35.75","-","0.00%"
"Oct 20, 2014","35.75","35.75","35.75","35.75","-","0.00%"
"Oct 17, 2014","35.75","35.75","35.75","35.75","-","0.70%"
"Oct 16, 2014","35.50","35.50","35.50","35.50","-","0.28%"
"Oct 15, 2014","35.40","35.40","35.40","35.40","-","-0.28%"
"Oct 14, 2014","35.50","35.50","35.50","35.50","-","-0.42%"
"Oct 13, 2014","35.65","35.65","35.65","35.65","-","0.42%"
"Oct 10, 2014","35.50","35.50","35.50","35.50","-","0.00%"
"Oct 09, 2014","35.50","35.50","35.50","35.50","-","-0.84%"
"Oct 08, 2014","35.80","35.80","35.80","35.80","-","0.14%"
"Oct 07, 2014","35.75","35.75","35.75","35.75","-","0.00%"
"Oct 06, 2014","35.75","35.75","35.75","35.75","-","0.00%"
"Oct 03, 2014","35.75","35.75","35.75","35.75","-","0.00%"
"Oct 02, 2014","35.75","35.75","35.75","35.75","-","1.27%"
"Oct 01, 2014","35.30","35.30","35.30","35.30","-","0.00%"
"Sep 30, 2014","35.30","35.30","35.30","35.30","-","-0.56%"
"Sep 29, 2014","35.50","35.50","35.50","35.50","-","0.00%"
"Sep 26, 2014","35.50","35.50","35.50","35.50","-","0.00%"
"Sep 25, 2014","35.50","35.50","35.50","35.50","-","-1.39%"
"Sep 24, 2014","36.00","36.00","36.00","36.00","-","-1.77%"
"Sep 23, 2014","36.65","36.65","36.65","36.65","-","0.41%"
"Sep 22, 2014","36.50","36.50","36.50","36.50","-","-0.41%"
"Sep 19, 2014","36.65","36.65","36.65","36.65","-","-0.27%"
"Sep 18, 2014","36.75","36.75","36.75","36.75","-","2.08%"
"Sep 17, 2014","36.00","36.00","36.00","36.00","-","2.86%"
"Sep 16, 2014","35.00","35.00","35.00","35.00","-","2.94%"
"Sep 15, 2014","34.00","34.00","34.00","34.00","-","1.80%"
"Sep 12, 2014","33.40","33.40","33.40","33.40","-","1.21%"
"Sep 11, 2014","33.00","33.00","33.00","33.00","-","0.30%"
"Sep 10, 2014","32.90","32.90","32.90","32.90","-","0.00%"
"Sep 09, 2014","32.90","32.90","32.90","32.90","-","0.00%"
"Sep 08, 2014","32.90","32.90","32.90","32.90","-","-0.30%"
"Sep 05, 2014","33.00","33.00","33.00","33.00","-","1.07%"
"Sep 04, 2014","32.65","32.65","32.65","32.65","-","0.00%"
"Sep 03, 2014","32.65","32.65","32.65","32.65","-","0.00%"
"Sep 02, 2014","32.65","32.65","32.65","32.65","-","0.46%"
"Aug 29, 2014","32.50","32.50","32.50","32.50","-","-1.52%"
"Aug 28, 2014","33.00","33.00","33.00","33.00","-","1.54%"
"Aug 27, 2014","32.50","32.50","32.50","32.50","-","3.17%"
"Aug 26, 2014","31.50","31.50","31.50","31.50","-","-0.47%"
"Aug 25, 2014","31.65","31.65","31.65","31.65","-","0.00%"
"Aug 22, 2014","31.65","31.65","31.65","31.65","-","0.00%"
"Aug 21, 2014","31.65","31.65","31.65","31.65","-","0.48%"
"Aug 20, 2014","31.50","31.50","31.50","31.50","-","0.32%"
"Aug 19, 2014","31.40","31.40","31.40","31.40","-","0.48%"
"Aug 18, 2014","31.25","31.25","31.25","31.25","-","0.81%"
"Aug 15, 2014","31.00","31.00","31.00","31.00","-","0.00%"
"Aug 14, 2014","31.00","31.00","31.00","31.00","-","0.00%"
"Aug 13, 2014","31.00","31.00","31.00","31.00","-","0.32%"
"Aug 12, 2014","30.90","30.90","30.90","30.90","-","1.31%"
"Aug 11, 2014","30.50","30.50","30.50","30.50","-","1.67%"
"Aug 08, 2014","30.00","30.00","30.00","30.00","-","0.84%"
"Aug 07, 2014","29.75","29.75","29.75","29.75","-","0.85%"
"Aug 06, 2014","29.50","29.50","29.50","29.50","-","0.68%"
"Aug 05, 2014","29.30","29.30","29.30","29.30","-","1.03%"
"Aug 04, 2014","29.00","29.00","29.00","29.00","-","0.87%"
"Aug 01, 2014","28.75","28.75","28.75","28.75","-","0.00%"
"Jul 31, 2014","28.75","28.75","28.75","28.75","-","0.17%"
"Jul 30, 2014","28.70","28.70","28.70","28.70","-","-0.17%"
"Jul 29, 2014","28.75","28.75","28.75","28.75","-","0.88%"
"Jul 28, 2014","28.50","28.50","28.50","28.50","-","0.00%"
"Jul 25, 2014","28.50","28.50","28.50","28.50","-","0.00%"
"Jul 24, 2014","28.50","28.50","28.50","28.50","-","0.00%"
"Jul 23, 2014","28.50","28.50","28.50","28.50","-","0.00%"
"Jul 22, 2014","28.50","28.50","28.50","28.50","-","0.00%"
"Jul 21, 2014","28.50","28.50","28.50","28.50","-","0.00%"
"Jul 18, 2014","28.50","28.50","28.50","28.50","-","0.00%"
